,Call_OI,Put_OI,Call_IV,Put_IV,c_gamma,c_vega,c_theta,c_delta,p_delta,p_theta,p_vega,p_gamma,maxpain,ltp
2023-10-04 12:47:41,8350668.0,6051137.0,2314.86,1982.23,0.010945233892833972,14.551441044958006,-118.27353328756804,1.4485239815059656,25.320274283283105,-889.1777721216773,44.11101641181851,0.015417731941691493,43900,43927.15
2023-10-04 12:49:11,8378538.0,6139818.0,2314.86,1982.23,0.010346743920253143,14.50516190796549,-124.99622151401039,1.3894694067790772,24.685401939964887,-725.4476333490427,40.82660062340035,0.015611667993908895,43900,43918.75
2023-10-04 12:50:12,8378536.0,6139823.0,2286.11,2083.59,0.010449089013209178,14.271883533653195,-120.60978723998814,1.3721702707636965,24.636176577465605,-731.3155434330438,40.70630885322862,0.01551813662403756,43900,43918.6
2023-10-04 12:50:12,8378538.0,6139818.0,2314.86,1982.23,0.010678270375152898,14.261553036947092,-118.55921231683968,1.3775971458427545,24.607369384320453,-744.5760193225648,40.90931378725475,0.015473835233703603,43900,43918.75
2023-10-04 12:51:10,8395992.0,6189992.0,2286.11,2083.59,0.012109123759262985,15.632143790218185,-134.0719644824536,4.071153198672567,24.294874058853985,-483.9491502874391,34.602330981371736,0.01551464039406536,43900,43904.25
2023-10-04 12:52:10,8395992.0,6189992.0,2286.11,2083.59,0.012444060575045324,16.630660783201805,-145.9552772955201,4.019419264737077,24.65816231872943,-350.2030598351295,30.07757732081162,0.015445318243823003,43900,43904.25
2023-10-04 12:53:10,8395710.0,6189817.0,2286.11,2083.59,0.010558123010595555,13.839227279932627,-115.00931588605005,1.352553063500085,24.671416937655682,-723.1235698927713,40.27476880738094,0.015761250066193,43900,43918.0
2023-10-04 12:55:11,8384143.0,6243190.0,2286.11,2083.59,0.011791501459690323,14.64530772742126,-123.68731689391495,3.190998493526114,24.1869265259961,-517.8398388215353,35.300935743643805,0.015456640221622742,43900,43906.45
2023-10-04 12:55:11,8384143.0,6243190.0,2286.11,2083.59,0.012035222313189209,15.488656387117738,-132.9553008209235,3.11943857639802,24.347101256509937,-463.9985007335396,34.015472384020555,0.01576752686693883,43900,43906.45
2023-10-04 12:57:11,8417439.0,6322304.0,2286.11,2083.59,0.011916795736865993,14.72754528370973,-123.12447052887013,2.245250760977502,25.045587782720222,-573.1515166484942,36.708178160321765,0.015879457689882415,43900,43912.55
2023-10-04 12:58:41,8417439.0,6322304.0,2286.11,2083.59,0.010770660975045754,13.319715578956115,-108.91923760067966,1.2865544127255504,24.858301569945873,-656.2826759178517,38.492387072463984,0.015636775398397695,43900,43912.55
2023-10-04 12:59:41,8417221.0,6322265.0,2286.11,2083.59,0.012238329017699723,15.734996376837064,-144.0636475537289,4.989149056277452,22.710768583410808,-346.4054136085239,29.564705245316194,0.015382513881556648,43900,43897.35
2023-10-04 12:59:41,8417221.0,6322265.0,2286.11,2083.59,0.012238329017699723,15.734996376837064,-144.0636475537289,4.989149056277452,22.710768583410808,-346.4054136085239,29.564705245316194,0.015382513881556648,43900,43897.35
2023-10-04 13:00:41,8431450.0,6348603.0,2328.73,1903.7,0.012490129560893681,15.726741338584038,-145.30952833824685,4.963661188559217,19.656956374206555,-377.8769768324907,29.805543066748836,0.015173158863790448,43900,43894.8
2023-10-04 13:02:11,8432028.0,6348553.0,2328.54,1901.99,0.012801688988872684,16.92754888903569,-162.23651262948488,5.896226643477238,19.87215799016075,-310.9964528909739,27.55680284406755,0.01545239159239653,43900,43894.8
2023-10-04 13:03:11,8455860.0,6368698.0,2328.54,1901.99,0.012459524081631645,16.4123725204769,-166.37572037114808,6.8779706865053765,18.789575511508396,-331.06279684138536,27.98902885796914,0.015230752125061642,43900,43890.4
2023-10-04 13:04:11,8455860.0,6368698.0,2328.54,1901.99,0.012456306262842443,15.704303329392737,-154.8379170179842,5.919012556164229,19.596931640328975,-410.4549858305003,30.54686260117675,0.015464705190038064,43900,43890.4
2023-10-04 13:05:11,8454768.0,6368932.0,2328.54,1901.99,0.012898367791613907,18.00279037271255,-203.27848031913243,8.722649338460963,19.03340753640622,-274.9263268200343,26.000865269724066,0.015232081281846277,43900,43884.05
2023-10-04 13:06:11,8469805.0,6378287.0,2319.93,1932.03,0.012540913934266928,16.338650501175152,-184.3814497852635,6.795851865747575,18.614461572108105,-416.55100347196674,29.93273510298625,0.015125524575054783,43900,43883.2
2023-10-04 13:07:41,8469805.0,6378287.0,2328.54,1901.99,0.01286119576060507,17.631491144231827,-202.5691800353261,7.695207940650124,19.930224688021013,-298.1576799887516,26.56275530369422,0.015347925940711882,43900,43883.2
2023-10-04 13:08:41,8458130.0,6288829.0,2328.54,1901.99,0.012834722521448683,16.589378252358937,-163.03478810223226,4.870907646323736,22.7853028419428,-325.81844801087414,26.967707015881473,0.015393711050859515,43900,43893.3
2023-10-04 13:09:11,8442314.0,6286664.0,2367.66,1853.89,0.012789640813914982,16.432842001850908,-167.89888933045046,6.810238169560919,20.935403053827944,-272.4989079221768,25.366052284145038,0.015215472662089002,43900,43889.9
2023-10-04 13:10:41,8442168.0,6286608.0,2328.54,1901.99,0.012499772462926106,15.79952845073869,-156.10462415948413,4.888293552164285,21.723280230685297,-343.46832764612515,27.58604549232947,0.015373579492772294,43900,43893.3
2023-10-04 13:11:11,8442106.0,6286564.0,2367.61,1853.89,0.015078513775357294,25.138873350900433,-300.6278929224404,14.169969856290015,9.65913876154793,-149.61410736243084,14.259833131868069,0.01191671354705548,43900,43895.45
2023-10-04 13:12:11,8460282.0,6327290.0,2367.66,1853.89,0.01175637151157316,13.633106423381404,-117.01112523668378,2.3091260980705233,26.747331794660482,-688.6518294055289,35.88080015179172,0.01616852944474889,43900,43921.55
2023-10-04 13:14:11,8460282.0,6327290.0,2367.61,1853.89,0.014882919709136022,23.808828949574732,-270.34926012819307,11.503591746458184,15.84706083591636,-432.70547779172875,20.962619506064502,0.012656947057376744,43900,43921.55
2023-10-04 13:14:41,8432627.0,6299765.0,2367.66,1853.89,0.014666432538446017,23.07508415888698,-261.5261851529145,11.601074834052437,9.313652190302895,-220.2088848823982,15.054272971267531,0.011688735973292008,43900,43921.55
2023-10-04 13:14:41,8432627.0,6299765.0,2367.66,1853.89,0.014666432538446017,23.07508415888698,-261.5261851529145,11.601074834052437,9.313652190302895,-220.2088848823982,15.054272971267531,0.011688735973292008,43900,43921.55
2023-10-04 13:16:10,8346351.0,6295798.0,2367.61,1853.89,0.011581722296760688,13.813393681577093,-123.5253158888958,2.4693789392183527,27.9392060812696,-534.0216415550324,30.912481329091406,0.015513558769553182,43900,43936.2
2023-10-04 13:17:41,8344390.0,6295697.0,2367.66,1853.89,0.010795375467997914,13.578115642227273,-128.06297565922446,3.438513560896342,27.074173732954954,-462.67382445588777,29.663027917957052,0.015434216301124515,43900,43932.0
2023-10-04 13:19:11,8354697.0,6276371.0,2367.61,1853.89,0.010898363060896088,13.39012173461291,-122.50872354699803,1.5775684753059571,27.640114226965082,-645.4281718635791,33.76321114775173,0.01582628141649778,43900,43943.55
2023-10-04 13:19:41,8358565.0,6297374.0,2367.66,1853.89,0.01206188574826017,14.670549983171428,-135.6279454040134,2.4143881593713203,26.267645243657707,-421.62947338206203,26.828417429115476,0.015138711609852251,43900,43936.95
2023-10-04 13:20:41,8387842.0,6341530.0,2245.54,2219.29,0.01200658921896025,14.107552384819341,-127.77504922819132,2.4582400242295384,26.095767476351597,-468.24672876549175,28.54321525156763,0.015247032495169233,43900,43937.3
2023-10-04 13:22:41,8387842.0,6341530.0,2245.54,2219.29,0.010903102754533656,13.040441963706602,-119.16826156397168,1.5083204582917038,26.90237093879056,-538.3274188130263,30.48089470179948,0.015590591916636587,43900,43937.3
2023-10-04 13:23:41,8387124.0,6341534.0,2251.77,2157.35,0.012853282354285955,15.935147221476614,-163.44175746928292,9.162776292228363,24.55953806538415,-326.462482772947,23.986572061630376,0.015094708371576893,43900,43927.1
2023-10-04 13:23:41,8387124.0,6341534.0,2251.77,2157.35,0.012853282354285955,15.935147221476614,-163.44175746928292,9.162776292228363,24.55953806538415,-326.462482772947,23.986572061630376,0.015094708371576893,43900,43927.1
2023-10-04 13:24:11,8406913.0,6373632.0,2251.77,2157.35,0.013742757092594093,17.507100524676233,-176.922896552631,11.052925900131987,22.73914108296804,-263.2936967753292,21.313969869094066,0.014554297178004383,43900,43927.1
2023-10-04 13:25:11,8413444.0,6359552.0,2251.77,2157.35,0.011007525981265864,12.545758787162423,-113.96379086109755,3.4282435056602827,27.0330914121733,-462.1819421403543,28.94893598418447,0.01556189133472552,43900,43933.4
2023-10-04 13:27:11,8411106.0,6396037.0,2245.54,2219.29,0.012540134573246764,14.876610586732934,-164.34261583192338,8.079919590547654,24.568865415937147,-287.14995731655114,23.108467094224345,0.01505227628262329,43900,43920.6
2023-10-04 13:28:10,8411106.0,6396037.0,2245.54,2219.29,0.012571374835290694,14.141138073819288,-148.36450772542182,6.094611023382411,24.59531579370801,-277.4749425705256,22.889080861700155,0.015106873105241725,43900,43920.6
2023-10-04 13:29:11,8410608.0,6395797.0,2245.54,2219.29,0.013165383546120957,15.50097629224709,-165.6399313325585,7.005873125660788,25.787280881856418,-235.67497215818165,20.95042906155615,0.014915608224363996,43900,43920.55
2023-10-04 13:31:11,8410608.0,6395797.0,2245.54,2219.29,0.01468417237637798,18.984497679356544,-201.99220429101672,12.774909785389688,17.147007494200857,-165.76536904871816,15.299751274945105,0.013430337456599162,43900,43920.55
2023-10-04 13:32:11,8401936.0,6422742.0,2343.61,2056.96,0.011189711725256846,12.04955335583859,-110.67057009152576,2.3718510438114278,27.998257377624196,-446.57757363773374,27.864064014579345,0.015502511125364826,43900,43929.05
2023-10-04 13:32:11,8401936.0,6422742.0,2343.61,2056.96,0.011189711725256846,12.04955335583859,-110.67057009152576,2.3718510438114278,27.998257377624196,-446.57757363773374,27.864064014579345,0.015502511125364826,43900,43929.05
2023-10-04 13:32:41,8405475.0,6373468.0,2343.61,2056.96,0.014138115397577256,19.162919045067266,-269.71425037354146,12.519369329873578,15.236626496576289,-157.82947503897145,16.245241118530316,0.013997638242946309,43900,43903.75
2023-10-04 13:33:41,8405475.0,6373468.0,2343.61,2056.96,0.012965636916051348,16.412569495532633,-230.85868494991496,8.677643228013084,18.95678410765249,-199.26819790536942,19.522107954057297,0.015028077170742282,43900,43903.75
2023-10-04 13:35:11,8405597.0,6386289.0,2343.61,2056.96,0.012689529647336162,14.35700227763067,-176.36903927965454,6.938350782666451,19.51983931563677,-311.306863320201,23.51328488918079,0.015476649504186923,43900,43910.0
2023-10-04 13:35:11,8405597.0,6386289.0,2343.61,2056.96,0.011654812556438632,13.42674014434989,-166.7370984945492,5.961205933879686,19.334450045652297,-370.9802690269004,25.194745811517222,0.015425551587178177,43900,43910.0
2023-10-04 13:37:11,8440300.0,6372143.0,2343.61,2056.96,0.012887908959757777,14.831989137344419,-196.31482158580243,8.813257312097944,18.690350009524163,-275.4361957454297,22.099800897199785,0.015502008127443734,43900,43904.25
2023-10-04 13:38:11,8440260.0,6372218.0,2343.61,2056.96,0.01282587412831937,14.299079660117313,-174.42961207548353,7.839573461497259,20.93714316881823,-179.8397270075568,18.431163173244833,0.014766681907529833,43900,43904.25
2023-10-04 13:40:11,8437767.0,6367966.0,2343.61,2056.96,0.01242800143519407,13.28105228970211,-157.11877735042427,4.9184397562801045,23.754043151118886,-230.6089618358469,20.639675978156696,0.015344079307699765,43900,43907.15
2023-10-04 13:41:11,8437613.0,6367203.0,2345.69,1810.9,0.012383535082372,12.60345627442371,-134.19199862329614,5.017471725466756,24.704365011385264,-243.16399020239368,20.52531020238594,0.015253654380986692,43900,43910.7
2023-10-04 13:42:11,8437613.0,6367203.0,2345.69,1810.9,0.012433180171245173,12.228471079219776,-129.09589387568025,5.043897510273113,24.48854389541575,-297.2791525787463,22.544515409798805,0.015542531919265912,43900,43910.7
2023-10-04 13:42:11,8437613.0,6367203.0,2345.69,1810.9,0.012433180171245173,12.228471079219776,-129.09589387568025,5.043897510273113,24.48854389541575,-297.2791525787463,22.544515409798805,0.015542531919265912,43900,43910.7
2023-10-04 13:43:11,8466795.0,6385376.0,2345.69,1810.9,0.01222822022778347,11.949095947708212,-125.55079800798342,3.0511133040673974,25.593830252418556,-265.531235874956,21.46989265607362,0.015540006417513741,43900,43911.35
2023-10-04 13:43:11,8466795.0,6385376.0,2345.69,1810.9,0.01222822022778347,11.949095947708212,-125.55079800798342,3.0511133040673974,25.593830252418556,-265.531235874956,21.46989265607362,0.015540006417513741,43900,43911.35
2023-10-04 13:44:41,8479790.0,6378461.0,2345.69,1810.9,0.01088398181414707,10.623238338434906,-113.13021048865618,2.115526311720736,25.222713121430996,-376.6340603953147,24.943266979197556,0.01577381016276691,43900,43911.35
2023-10-04 13:47:42,8483604.0,6394079.0,2345.69,1810.9,0.012175187308061108,10.583699201841943,-94.11539814935708,3.042708357825351,23.540307920350806,-296.1184989533567,21.869263994582177,0.015821169284391257,43900,43908.55
2023-10-04 13:48:12,8483604.0,6394079.0,2345.69,1810.9,0.01156967826931865,9.615961688515814,-84.04090038108775,3.0452283058648666,23.426868358517876,-331.8269863164994,22.99826697754247,0.015923335262846283,43900,43908.55
2023-10-04 13:48:42,8483604.0,6394079.0,2345.69,1810.9,0.010650137944046012,9.055735159072224,-79.16575865193302,2.061333446829551,24.347650803117695,-352.60750080192213,23.772162705748148,0.01590894834674339,43900,43908.55
2023-10-04 13:49:11,8476177.0,6383973.0,2345.69,1810.9,0.010609626831803443,9.67922388422655,-96.4439770925873,6.934471982459691,20.587368863928475,-299.3667899564505,21.66814596398423,0.0156192151237744,43900,43901.95
2023-10-04 13:50:12,8476177.0,6383973.0,2345.69,1810.9,0.010739309120877394,9.302036971295028,-89.52664082424782,4.926864321258961,21.42485761932461,-356.7250569052094,23.221408814988997,0.016016607861379928,43900,43901.95
2023-10-04 13:51:11,8397269.0,6358806.0,2237.85,1849.83,0.015658436633425588,18.16336792247728,-242.1617080523988,18.042215473694526,10.717615137270846,-79.11654859037569,9.864665957951441,0.012476945107642301,43900,43890.1
2023-10-04 13:52:11,8397269.0,6358806.0,2237.85,1849.83,0.015441406623628584,17.485385332855518,-227.86883907123868,18.08722892280287,10.707056616475644,-75.80154978391487,9.823233580993248,0.012643531738798508,43900,43890.1
2023-10-04 13:53:11,8396584.0,6357570.0,2237.85,1849.83,0.014028598682713778,12.392756164542819,-118.17584770538758,10.615802654765183,21.174154867140544,-169.0676682073792,15.462863328982918,0.014795324113359154,43900,43898.2
2023-10-04 13:54:12,8352380.0,6401630.0,2237.85,1849.83,0.01064159629596273,8.313827986375102,-69.78118471019003,1.0349240064844327,24.26629564050136,-402.0492683939161,23.88205526050754,0.016319596999325725,43900,43907.75
2023-10-04 13:56:41,8352380.0,6401630.0,2237.85,1849.83,0.015337802054538052,15.817012906368745,-166.65642415435948,12.40004185412374,11.312986262203319,-155.1417410060278,11.373618707220125,0.012509510319835826,43900,43907.75
2023-10-04 13:57:42,8373897.0,6355998.0,2237.85,1849.83,0.011792331854054705,8.427548572848233,-66.93937192716552,1.1790733928766022,25.87303843327733,-483.68403587119735,24.57330672869216,0.016054681482580158,43900,43921.75
2023-10-04 13:58:12,8373897.0,6355998.0,2237.85,1849.83,0.012436232726953378,8.035489099375372,-59.113521957838024,1.1575805616408306,25.732819162107717,-532.5812334227229,25.673300744215425,0.015985357014747237,43900,43921.75
2023-10-04 13:58:12,8373897.0,6355998.0,2237.85,1849.83,0.012210997305528437,8.275882843849633,-63.267052331316414,1.1748534307979828,25.70451502163256,-548.7048015607145,26.052890275469224,0.016075776464175018,43900,43921.75
2023-10-04 14:00:11,8372109.0,6355938.0,2237.85,1849.83,0.011082278695284664,9.00979962889575,-88.9901798885941,4.041571022297522,24.474200769038198,-284.3239708851872,19.359693656686737,0.015807131135969765,43900,43911.95
2023-10-04 14:01:11,8411856.0,6333507.0,2193.88,1959.08,0.01233997600658121,8.170869848844688,-63.93975528403535,2.1572753098858506,24.74922954342131,-527.5242543988174,25.273246465078664,0.016254547369753958,43900,43919.95
2023-10-04 14:02:12,8429036.0,6329883.0,2187.63,1971.18,0.011766495837672863,8.688968953114493,-72.88594397679246,1.3111456269219472,27.579771750541823,-600.0720976507815,25.78193366285945,0.016241346169065807,43900,43932.2
2023-10-04 14:02:12,8446107.0,6308303.0,2193.88,1959.08,0.012676720705095956,8.377260438278142,-64.34567736787773,1.3224260408024724,27.373044070351217,-659.4955532713514,27.2874130049401,0.016019237510100925,43900,43932.2
2023-10-04 14:02:41,8446107.0,6308303.0,2187.63,1971.18,0.013385343173438757,8.021204637508825,-58.3868169171307,1.340238660450955,27.25794375811727,-698.744982301443,28.043407627796302,0.015868586835943166,43900,43932.2
2023-10-04 14:03:41,8447599.0,6292071.0,2187.63,1971.18,0.013782285020746965,7.792309702646646,-55.59526887198182,1.350458830623093,27.227386642042816,-708.6200793112977,28.022716051362952,0.01581102923850497,43900,43931.8
2023-10-04 14:04:12,8447599.0,6292071.0,2187.63,1971.18,0.013455346274671154,8.073348135561881,-59.88535418026866,1.3430435230018758,27.25316777807201,-703.7822677828174,27.85970458819412,0.015992704729128615,43900,43931.8
2023-10-04 14:04:42,8487737.0,6272875.0,2187.63,1971.18,0.011772599866483047,8.510488094717958,-72.77495054404197,1.2429641566618572,26.869257041334613,-462.83143857222365,22.94425450166186,0.016168715605280326,43900,43925.2
2023-10-04 14:04:42,8487737.0,6272875.0,2187.63,1971.18,0.012119324492021466,8.51247526315972,-71.2569526345554,1.2497378501994019,26.829418692849476,-465.1878661030819,22.976692286964038,0.01601510806054085,43900,43925.2
2023-10-04 14:05:12,8465157.0,6205249.0,2193.88,1959.08,0.007640133365405255,6.628631629715089,-54.522022203093044,0.6269246757601681,26.439194747474254,-1096.9669561565377,32.69127498922673,0.015278824990472284,43900,43945.7
2023-10-04 14:05:42,8464579.0,6204166.0,2187.63,1971.18,0.007639832166339566,6.609011495383458,-54.521223511898626,0.6269136380116695,26.439413212376294,-1096.9249249847962,32.593397609435684,0.015278971399468322,43900,43945.7
2023-10-04 14:06:12,8464667.0,6203981.0,2186.16,2269.23,0.00809914177057891,6.816966164211245,-57.12691230865121,0.6674563486214258,26.128177417250697,-1282.9076702468474,34.40337981945132,0.015298238677657894,43900,43953.0
2023-10-04 14:06:42,8464667.0,6203981.0,2186.16,2269.23,0.008134797044867526,6.724163209512825,-55.838954169786334,0.6556782769441161,26.121495547881594,-1281.0972355703107,34.26377689778677,0.0150598213152775,43900,43953.0
2023-10-04 14:07:12,8416507.0,6160891.0,2186.16,2269.23,0.009678508510191364,7.0937037984680975,-58.200605709629855,0.7396603516324844,26.478394807125007,-1683.7990289398867,37.5130573242542,0.014634166268095994,43900,43970.3
2023-10-04 14:07:42,8416433.0,6160891.0,2186.16,2269.23,0.009341946671792556,7.235256943478929,-62.21548771140847,0.769870310061707,26.555618439158344,-1612.5625088766717,36.78791117342516,0.015015549314073562,43900,43970.3
2023-10-04 14:07:42,8416444.0,6160891.0,2186.16,2269.23,0.009678619521669152,7.11540175121448,-58.839371335868265,0.7434422794885251,26.4774579058475,-1667.7714189844314,37.209401710099996,0.014735763700923776,43900,43970.3
2023-10-04 14:09:12,8416445.0,6160891.0,2186.16,2269.23,0.008081905416845725,6.763707030438676,-58.497153929996436,0.6768647514257613,26.31348780043236,-1129.8385748432725,31.88703475671219,0.015320409851027339,43900,43953.45
2023-10-04 14:12:41,8397725.0,6068980.0,2186.16,2269.23,0.012523779711615113,9.622264778650681,-99.41462650748062,5.3225891238669165,21.15196866834518,-332.2819497115927,16.466407107588417,0.015245115478623728,43900,43940.35
2023-10-04 14:14:12,8397725.0,6068980.0,2186.16,2269.23,0.012808323272689437,7.6826852511581425,-63.67057482792432,2.4256132144924383,25.811179966607906,-417.3667766569738,19.617088516013688,0.015832414707733777,43900,43940.35
2023-10-04 14:18:11,8402736.0,6073373.0,2186.16,2269.23,0.0128672032603111,7.012106749682705,-55.06244321440397,2.3523388037156465,27.821758692170626,-392.9331799165644,19.4315082247889,0.016126037273023197,43900,43938.45
2023-10-04 14:21:42,8424530.0,6079130.0,2165.67,2109.07,0.015008430301680087,9.712635846240122,-85.39234766451341,9.02958546485144,20.599120874025648,-253.472403655245,11.694056358878115,0.013102169091061544,43900,43939.05
2023-10-04 14:21:42,8424530.0,6079130.0,2190.46,2035.74,0.014533252817999776,9.631127414066915,-85.46260954678455,9.117193570792018,25.29264910292078,-340.1729368180407,13.983909941834227,0.014563065691419741,43900,43946.3
2023-10-04 14:22:42,8424319.0,6077260.0,2190.46,2035.74,0.011694131920661488,6.003552989043515,-50.71065937619284,2.4413255325120473,23.805020338983162,-378.4496388296035,18.08053561366168,0.016174755922554462,43900,43940.6
2023-10-04 14:24:12,8424319.0,6077260.0,2190.46,2035.74,0.006978637861268511,5.15802243585019,-46.86399823516503,1.4856748556782486,25.583783967192865,-458.53699783982995,19.878327769723462,0.01630090677794127,43900,43940.6
2023-10-04 14:24:42,8437894.0,6027742.0,2165.67,2109.07,0.013015883559702734,6.4924607621293005,-55.01992351425877,3.3107582021691697,25.827549734737932,-373.7929613681638,18.070744365975457,0.01648197922879402,43900,43938.7
2023-10-04 14:26:12,8437894.0,6027742.0,2165.67,2109.07,0.012497889615367686,6.7972875710666605,-60.56224094266546,3.2573398146834442,28.205982085893353,-266.05792685060317,14.652711085407283,0.016118304038414966,43900,43938.7
2023-10-04 14:27:42,8463005.0,6021425.0,2165.67,2109.07,0.0073036485408184415,4.864120909396995,-41.98876241692613,0.5465632536853393,28.396275530997425,-523.9537895337771,20.44091386065495,0.016675913571129186,43900,43947.75
2023-10-04 14:28:12,8463005.0,6021425.0,2190.46,2035.74,0.011956295029522113,6.390323142278663,-53.66723321299633,1.3684814201592375,28.88201132438778,-393.34991867264995,16.733079604505786,0.01617888855581784,43900,43947.75
2023-10-04 14:29:42,8462021.0,6043663.0,2165.67,2109.07,0.013045602092615072,6.352861876930074,-55.10846808984443,3.290334133025139,26.120793464282908,-261.9062065776934,14.995398848803223,0.01638805418958944,43900,43939.55
2023-10-04 14:30:42,8462021.0,6043663.0,2165.67,2109.07,0.013007100539488836,6.024244383299919,-50.960791501698985,2.3147912793055085,26.9947221695477,-280.8407518249607,15.452342582626585,0.016017131713175203,43900,43939.55
2023-10-04 14:31:42,8462989.0,6036619.0,2139.6,1973.74,0.012936230253737802,6.3776610596387595,-58.9385675941514,3.243877033215189,27.219649814007195,-226.41455633552857,14.028478564864509,0.016179096176544006,43900,43937.3
2023-10-04 14:32:42,8462989.0,6036619.0,2139.6,1973.74,0.013162794938528788,5.775435470359505,-47.31329847264718,2.329601680825715,27.00429681817708,-288.6073504069778,15.444931897645349,0.016337676559396996,43900,43937.3
2023-10-04 14:33:42,8492343.0,6035245.0,2139.6,1973.74,0.006429539801261486,4.3058385384495885,-41.74799379517503,1.402694437969684,26.500816800307987,-501.8287878453635,19.074243298162127,0.01626893230952109,43900,43932.7
2023-10-04 14:34:12,8490016.0,6011304.0,2139.6,1973.74,0.01504660459325513,6.060771287361648,-61.91479674921476,2.9845748821228817,18.17274328599241,-292.5913249001455,14.867512783587308,0.016353300621649303,43900,43918.7
2023-10-04 14:34:12,8490033.0,6006981.0,2139.6,1973.74,0.01504660459325513,6.060771287361648,-61.91479674921476,2.9845748821228817,18.17274328599241,-292.5913249001455,14.867512783587308,0.016353300621649303,43900,43918.7
2023-10-04 14:36:12,8490033.0,6006981.0,2139.6,1973.74,0.01380449015868368,5.966507732066221,-63.73177710940794,2.95118337096248,19.717953914107028,-132.96687602482427,10.51684456041524,0.016468271553451985,43900,43918.7
2023-10-04 14:36:42,8284450.0,5879370.0,2112.06,2088.09,0.0146449202861193,5.202307875251811,-46.56438216281995,1.9879051178621452,22.236520052624215,-266.56131634177177,14.246355974905736,0.016905723839999443,43900,43918.6
2023-10-04 14:38:42,8284450.0,5879370.0,2112.06,2088.09,0.01404911543684273,5.0105606803233735,-45.65874638198012,1.9635771185690578,22.361522678213632,-240.53105120183034,13.137883109760711,0.017112402665581117,43900,43918.6
2023-10-04 14:39:42,8230449.0,5881950.0,2089.4,2034.7,0.01580150680129122,3.934120990874608,-24.850321266657037,1.1132072335315293,23.95797301619848,-345.02808040428727,15.480265878946799,0.01705525893312687,43900,43922.15
2023-10-04 14:41:12,8229458.0,5878821.0,2139.6,1973.74,0.012185401073519508,3.230649067696359,-22.404880026325213,1.2384434396262611,24.750771767343057,-416.1520539688544,16.511554439234736,0.017452963138320232,43900,43924.65
2023-10-04 14:41:12,8230325.0,5881082.0,2089.4,2034.7,0.014527070788875052,4.213986850870518,-27.848360018022053,1.0294437576792435,24.52510387515821,-186.21521533852678,11.151534591937295,0.017633517840690005,43900,43921.2
2023-10-04 14:42:42,8146999.0,5902696.0,2089.4,2034.7,0.0056391366420882605,2.655234569922919,-19.397719549086975,0.2893810684642624,27.651105369841346,-437.03962126411795,16.451521101264948,0.017728306203335098,43900,43932.0
2023-10-04 14:42:42,8146999.0,5902696.0,2089.4,2034.7,0.0056391366420882605,2.655234569922919,-19.397719549086975,0.2893810684642624,27.651105369841346,-437.03962126411795,16.451521101264948,0.017728306203335098,43900,43932.0
2023-10-04 14:44:42,8146999.0,5902696.0,2089.4,2034.7,0.01324270082758705,3.741854927604106,-24.639285465018748,1.1778768021247945,28.063235865562238,-295.51254250705813,13.093897495553286,0.017373818810978436,43900,43932.0
2023-10-04 14:44:42,8091810.0,5902580.0,2056.04,2034.7,0.01254759263463745,3.4402162240877123,-22.793875910110582,1.2356518600013375,28.0973826469235,-282.52618592821466,12.898331335708269,0.017536214691471486,43900,43932.0
2023-10-04 14:46:42,8115828.0,5902564.0,2089.4,2034.7,0.006470443233846934,2.6570372181478836,-19.439938719639155,0.31625233298872013,27.212272622959855,-554.8251943563452,17.32098755741688,0.01713680943427054,43900,43941.9
2023-10-04 14:47:12,8053550.0,5869554.0,2089.4,2034.7,0.008141383851245632,2.8474359846987616,-20.21392850844463,0.3624745965622074,27.278527236896817,-994.7518189542402,21.70705058793809,0.016091045033986284,43900,43957.3
2023-10-04 14:48:42,8053550.0,5869554.0,2089.4,2034.7,0.008111501924035203,2.582788635076342,-17.38545096425992,0.3215190085328584,27.180106438760454,-1052.384546857099,21.821477052900374,0.015927763083664614,43900,43957.3
2023-10-04 14:49:42,8083283.0,5801002.0,2089.4,2034.7,0.007004745721031491,2.545028394710828,-18.43513898455578,0.3163026938237178,27.709665866615417,-762.946016148069,18.786232562035284,0.01644750213608548,43900,43947.95
2023-10-04 14:50:42,8068306.0,5800531.0,1993.34,2225.28,0.01768199009870297,7.686848771861925,-111.86120313152539,17.432116853932246,7.28404542264855,-31.748978836876923,3.322064979946431,0.013936998499927689,43900,43919.1
2023-10-04 14:51:42,8068306.0,5800531.0,1993.34,2225.28,0.017829152994322528,8.021159066669972,-119.1725304879609,17.292586198380715,4.331676058934282,-21.935618537351232,2.5930323162174953,0.012270444704545747,43900,43919.1
2023-10-04 14:53:12,8048030.0,5752070.0,2003.75,2192.43,0.005181413609348096,1.8416956896555625,-12.796883954616687,0.2219899127942831,27.769827172719282,-350.60015294416576,12.800682397380758,0.017736045011818025,43900,43933.05
2023-10-04 14:54:42,8048030.0,5752070.0,2003.75,2192.43,0.005209461170913032,1.819965422522098,-12.993506129319776,0.2281756057259034,27.86170725092127,-307.9240424578434,11.742212895477344,0.01753351224362265,43900,43933.05
2023-10-04 14:54:42,8048030.0,5752070.0,1993.34,2225.28,0.00523356095086247,1.8399337177722856,-13.29075525269588,0.23401394365987,27.957171646494356,-288.09453058001054,11.306401392930868,0.017624692694728772,43900,43933.05
